home_team,home_team_state,away_team,away_team_state,home_goal,away_goal,season,round,data,hora
Juventude,RS,Sport,PE,1,0,2021,5,2021-06-20,20:30:00
Atletico-MG,MG,Chapecoense,SC,1,1,2021,5,2021-06-21,20:00:00
Cuiaba,MT,Gremio,RS,0,1,2021,5,2021-08-18,19:00:00
Flamengo,RJ,Fortaleza,CE,2,1,2021,6,2021-06-23,19:00:00
Sao Paulo,SP,Cuiaba,MT,2,2,2021,6,2021-06-23,19:00:00
Bragantino,SP,Palmeiras,SP,3,1,2021,6,2021-06-23,19:00:00
Atletico-GO,GO,Fluminense,RJ,1,0,2021,6,2021-06-23,19:00:00
America-MG,MG,Juventude,RS,1,1,2021,6,2021-06-24,16:00:00
Corinthians,SP,Sport,PE,2,1,2021,6,2021-06-24,19:00:00
Ceara,CE,Atletico-MG,MG,2,1,2021,6,2021-06-24,19:00:00
Chapecoense,SC,Internacional,RS,1,2,2021,6,2021-06-24,19:00:00
Gremio,RS,Santos,SP,2,2,2021,6,2021-06-24,21:30:00
Bahia,BA,Athletico-PR,PR,2,1,2021,6,2021-06-24,21:30:00
Juventude,RS,Flamengo,RJ,1,0,2021,7,2021-06-27,11:00:00
Fluminense,RJ,Corinthians,SP,1,1,2021,7,2021-06-27,16:00:00
Gremio,RS,Fortaleza,CE,0,0,2021,7,2021-06-27,20:00:00
Palmeiras,SP,Bahia,BA,3,2,2021,7,2021-06-27,20:00:00
Athletico-PR,PR,Chapecoense,SC,2,2,2021,7,2021-06-27,20:00:00
America-MG,MG,Internacional,RS,1,1,2021,7,2021-06-27,20:30:00
Santos,SP,Atletico-MG,MG,2,0,2021,7,2021-06-27,20:30:00
Ceara,CE,Sao Paulo,SP,1,1,2021,7,2021-06-27,20:30:00
Sport,PE,Cuiaba,MT,0,0,2021,7,2021-06-27,20:30:00
Atletico-GO,GO,Bragantino,SP,0,1,2021,7,2021-06-28,20:00:00
Fortaleza,CE,Chapecoense,SC,3,2,2021,8,2021-06-30,16:00:00
Fluminense,RJ,Athletico-PR,PR,1,4,2021,8,2021-06-30,16:00:00
Bahia,BA,America-MG,MG,3,4,2021,8,2021-06-30,19:00:00
Internacional,RS,Palmeiras,SP,1,2,2021,8,2021-06-30,19:00:00
Santos,SP,Sport,PE,0,0,2021,8,2021-06-30,20:30:00
Corinthians,SP,Sao Paulo,SP,0,0,2021,8,2021-06-30,21:30:00
Juventude,RS,Gremio,RS,2,0,2021,8,2021-06-30,21:30:00
Bragantino,SP,Ceara,CE,0,0,2021,8,2021-07-01,16:00:00
Atletico-MG,MG,Atletico-GO,GO,4,1,2021,8,2021-07-01,19:00:00
Cuiaba,MT,Flamengo,RJ,0,2,2021,8,2021-07-01,20:00:00
America-MG,MG,Santos,SP,2,0,2021,9,2021-07-03,19:00:00
Athletico-PR,PR,Fortaleza,CE,2,1,2021,9,2021-07-03,19:00:00
Corinthians,SP,Internacional,RS,1,1,2021,9,2021-07-03,21:00:00
Chapecoense,SC,Bahia,BA,0,2,2021,9,2021-07-04,11:00:00
Sport,PE,Palmeiras,SP,0,1,2021,9,2021-07-04,16:00:00
Flamengo,RJ,Fluminense,RJ,0,1,2021,9,2021-07-04,16:00:00
Sao Paulo,SP,Bragantino,SP,1,2,2021,9,2021-07-04,18:15:00
Ceara,CE,Juventude,RS,2,0,2021,9,2021-07-04,18:15:00
Cuiaba,MT,Atletico-MG,MG,0,1,2021,9,2021-07-04,18:15:00
Gremio,RS,Atletico-GO,GO,0,1,2021,9,2021-07-04,20:30:00
Santos,SP,Athletico-PR,PR,2,1,2021,10,2021-07-06,19:30:00
Bragantino,SP,Cuiaba,MT,1,1,2021,10,2021-07-07,18:00:00
Bahia,BA,Juventude,RS,1,0,2021,10,2021-07-07,18:00:00
Fortaleza,CE,America-MG,MG,4,0,2021,10,2021-07-07,18:00:00
Palmeiras,SP,Gremio,RS,2,0,2021,10,2021-07-07,19:00:00
Atletico-MG,MG,Flamengo,RJ,2,1,2021,10,2021-07-07,19:00:00
Atletico-GO,GO,Sport,PE,1,1,2021,10,2021-07-07,19:15:00
Fluminense,RJ,Ceara,CE,0,0,2021,10,2021-07-07,21:30:00
Internacional,RS,Sao Paulo,SP,0,2,2021,10,2021-07-07,21:30:00
Chapecoense,SC,Corinthians,SP,0,1,2021,10,2021-07-08,21:00:00
Palmeiras,SP,Santos,SP,3,2,2021,11,2021-07-10,16:30:00
Gremio,RS,Internacional,RS,0,0,2021,11,2021-07-10,16:30:00
Athletico-PR,PR,Bragantino,SP,2,2,2021,11,2021-07-10,17:30:00
Sao Paulo,SP,Bahia,BA,1,0,2021,11,2021-07-10,19:00:00
America-MG,MG,Atletico-MG,MG,0,1,2021,11,2021-07-10,19:00:00
Sport,PE,Fluminense,RJ,1,2,2021,11,2021-07-10,19:00:00
Juventude,RS,Atletico-GO,GO,1,1,2021,11,2021-07-11,11:00:00
Flamengo,RJ,Chapecoense,SC,2,1,2021,11,2021-07-11,18:15:00
Cuiaba,MT,Ceara,CE,2,2,2021,11,2021-07-11,18:15:00
Fortaleza,CE,Corinthians,SP,1,0,2021,11,2021-07-11,20:30:00
Ceara,CE,Athletico-PR,PR,1,0,2021,12,2021-07-17,17:00:00
Sao Paulo,SP,Fortaleza,CE,0,1,2021,12,2021-07-17,17:00:00
Corinthians,SP,Atletico-MG,MG,1,2,2021,12,2021-07-17,19:00:00
Fluminense,RJ,Gremio,RS,0,1,2021,12,2021-07-17,21:00:00
Chapecoense,SC,Cuiaba,MT,2,3,2021,12,2021-07-18,11:00:00
Atletico-GO,GO,Palmeiras,SP,0,3,2021,12,2021-07-18,16:00:00
Bahia,BA,Flamengo,RJ,0,5,2021,12,2021-07-18,18:15:00
Internacional,RS,Juventude,RS,1,0,2021,12,2021-07-18,20:30:00
Bragantino,SP,Santos,SP,2,2,2021,12,2021-07-18,20:30:00
America-MG,MG,Sport,PE,0,1,2021,12,2021-07-19,20:00:00
Gremio,RS,America-MG,MG,1,1,2021,13,2021-07-24,17:00:00
Palmeiras,SP,Fluminense,RJ,1,0,2021,13,2021-07-24,19:00:00
Atletico-MG,MG,Bahia,BA,3,0,2021,13,2021-07-25,11:00:00
Fortaleza,CE,Bragantino,SP,1,0,2021,13,2021-07-25,16:00:00
Flamengo,RJ,Sao Paulo,SP,5,1,2021,13,2021-07-25,16:00:00
Athletico-PR,PR,Internacional,RS,2,1,2021,13,2021-07-25,18:15:00
Santos,SP,Atletico-GO,GO,0,1,2021,13,2021-07-25,18:15:00
Sport,PE,Ceara,CE,0,0,2021,13,2021-07-25,20:30:00
Juventude,RS,Chapecoense,SC,1,0,2021,13,2021-07-26,18:00:00
Cuiaba,MT,Corinthians,SP,1,2,2021,13,2021-07-26,20:00:00
Sao Paulo,SP,Palmeiras,SP,0,0,2021,14,2021-07-31,19:00:00
Internacional,RS,Cuiaba,MT,0,0,2021,14,2021-07-31,20:00:00
Bragantino,SP,Gremio,RS,1,0,2021,14,2021-07-31,21:00:00
Corinthians,SP,Flamengo,RJ,1,3,2021,14,2021-08-01,16:00:00
Atletico-MG,MG,Athletico-PR,PR,2,0,2021,14,2021-08-01,16:00:00
Chapecoense,SC,Santos,SP,0,1,2021,14,2021-08-01,18:15:00
Bahia,BA,Sport,PE,0,1,2021,14,2021-08-01,18:15:00
Atletico-GO,GO,America-MG,MG,1,1,2021,14,2021-08-01,20:30:00
Ceara,CE,Fortaleza,CE,3,1,2021,14,2021-08-01,20:30:00
Fluminense,RJ,Juventude,RS,1,1,2021,14,2021-09-02,19:00:00
Sport,PE,Bragantino,SP,0,0,2021,15,2021-08-06,19:00:00
Athletico-PR,PR,Sao Paulo,SP,1,2,2021,15,2021-08-07,18:00:00
Palmeiras,SP,Fortaleza,CE,2,3,2021,15,2021-08-07,21:00:00
Cuiaba,MT,Bahia,BA,1,1,2021,15,2021-08-07,21:00:00
America-MG,MG,Fluminense,RJ,1,0,2021,15,2021-08-08,16:00:00
Juventude,RS,Atletico-MG,MG,1,2,2021,15,2021-08-08,16:00:00
Santos,SP,Corinthians,SP,0,0,2021,15,2021-08-08,16:00:00
Flamengo,RJ,Internacional,RS,0,4,2021,15,2021-08-08,18:15:00
Ceara,CE,Atletico-GO,GO,0,0,2021,15,2021-08-08,18:15:00
Gremio,RS,Chapecoense,SC,2,1,2021,15,2021-08-09,20:00:00
Bragantino,SP,Juventude,RS,1,2,2021,16,2021-08-14,17:00:00
Atletico-MG,MG,Palmeiras,SP,2,0,2021,16,2021-08-14,19:00:00
Sao Paulo,SP,Gremio,RS,2,1,2021,16,2021-08-14,21:00:00
Flamengo,RJ,Sport,PE,2,0,2021,16,2021-08-15,16:00:00
Corinthians,SP,Ceara,CE,3,1,2021,16,2021-08-15,16:00:00
Fortaleza,CE,Santos,SP,1,1,2021,16,2021-08-15,18:15:00
Bahia,BA,Atletico-GO,GO,1,2,2021,16,2021-08-15,18:15:00
Cuiaba,MT,Athletico-PR,PR,1,0,2021,16,2021-08-15,18:15:00
Internacional,RS,Fluminense,RJ,4,2,2021,16,2021-08-15,20:30:00
Chapecoense,SC,America-MG,MG,1,1,2021,16,2021-08-16,20:00:00
Atletico-GO,GO,Chapecoense,SC,1,1,2021,17,2021-08-21,17:00:00
Gremio,RS,Bahia,BA,2,0,2021,17,2021-08-21,19:00:00
Juventude,RS,Fortaleza,CE,1,1,2021,17,2021-08-21,21:00:00
Palmeiras,SP,Cuiaba,MT,0,2,2021,17,2021-08-22,11:00:00
Ceara,CE,Flamengo,RJ,1,1,2021,17,2021-08-22,16:00:00
Athletico-PR,PR,Corinthians,SP,0,1,2021,17,2021-08-22,16:00:00
Santos,SP,Internacional,RS,2,2,2021,17,2021-08-22,18:15:00
Sport,PE,Sao Paulo,SP,0,1,2021,17,2021-08-22,20:30:00
America-MG,MG,Bragantino,SP,0,2,2021,17,2021-08-23,20:00:00
Fluminense,RJ,Atletico-MG,MG,1,1,2021,17,2021-08-23,20:00:00
Sport,PE,Chapecoense,SC,0,0,2021,18,2021-08-28,17:00:00
Santos,SP,Flamengo,RJ,0,4,2021,18,2021-08-28,19:00:00
Gremio,RS,Corinthians,SP,0,1,2021,18,2021-08-28,21:00:00
Palmeiras,SP,Athletico-PR,PR,2,1,2021,18,2021-08-28,21:00:00
America-MG,MG,Ceara,CE,2,0,2021,18,2021-08-29,11:00:00
Juventude,RS,Sao Paulo,SP,1,1,2021,18,2021-08-29,16:00:00
Atletico-GO,GO,Internacional,RS,0,0,2021,18,2021-08-29,18:15:00
Bragantino,SP,Atletico-MG,MG,1,1,2021,18,2021-08-29,20:30:00
Fluminense,RJ,Bahia,BA,2,0,2021,18,2021-08-30,19:00:00
Fortaleza,CE,Cuiaba,MT,0,0,2021,18,2021-08-30,21:30:00
Bahia,BA,Fortaleza,CE,4,2,2021,19,2021-09-04,21:00:00
Cuiaba,MT,Santos,SP,2,1,2021,19,2021-09-04,21:00:00
Athletico-PR,PR,Sport,PE,0,0,2021,19,2021-09-05,18:15:00
Corinthians,SP,Juventude,RS,1,1,2021,19,2021-09-07,21:30:00
Chapecoense,SC,Fluminense,RJ,1,2,2021,19,2021-09-07,21:30:00
Sao Paulo,SP,America-MG,MG,0,0,2021,19,2021-09-22,20:30:00
Ceara,CE,Palmeiras,SP,1,2,2021,19,2021-10-20,19:00:00
Internacional,RS,Bragantino,SP,1,1,2021,19,2021-10-21,20:00:00
Atletico-MG,MG,Gremio,RS,2,1,2021,19,2021-11-03,21:00:00
Flamengo,RJ,Atletico-GO,GO,2,0,2021,19,2021-11-05,21:30:00
America-MG,MG,Athletico-PR,PR,2,0,2021,20,2021-09-11,16:00:00
Juventude,RS,Cuiaba,MT,1,2,2021,20,2021-09-11,17:00:00
Bragantino,SP,Chapecoense,SC,1,2,2021,20,2021-09-11,19:00:00
Santos,SP,Bahia,BA,0,0,2021,20,2021-09-11,21:00:00
Gremio,RS,Ceara,CE,2,0,2021,20,2021-09-12,11:00:00
Fortaleza,CE,Atletico-MG,MG,0,2,2021,20,2021-09-12,16:00:00
Palmeiras,SP,Flamengo,RJ,1,3,2021,20,2021-09-12,16:00:00
Atletico-GO,GO,Corinthians,SP,1,1,2021,20,2021-09-12,18:15:00
Fluminense,RJ,Sao Paulo,SP,2,1,2021,20,2021-09-12,20:30:00
Sport,PE,Internacional,RS,0,1,2021,20,2021-09-13,20:00:00
Chapecoense,SC,Palmeiras,SP,0,2,2021,21,2021-09-18,17:00:00
Athletico-PR,PR,Juventude,RS,2,1,2021,21,2021-09-18,18:45:00
Atletico-MG,MG,Sport,PE,3,0,2021,21,2021-09-18,19:00:00
Bahia,BA,Bragantino,SP,1,1,2021,21,2021-09-18,21:00:00
Ceara,CE,Santos,SP,0,0,2021,21,2021-09-18,21:00:00
Internacional,RS,Fortaleza,CE,1,0,2021,21,2021-09-19,11:00:00
Sao Paulo,SP,Atletico-GO,GO,2,1,2021,21,2021-09-19,16:00:00
Corinthians,SP,America-MG,MG,1,1,2021,21,2021-09-19,18:15:00
Flamengo,RJ,Gremio,RS,0,1,2021,21,2021-09-19,20:30:00
Cuiaba,MT,Fluminense,RJ,2,2,2021,21,2021-09-20,20:00:00
Ceara,CE,Chapecoense,SC,1,0,2021,22,2021-09-25,17:00:00
Corinthians,SP,Palmeiras,SP,2,1,2021,22,2021-09-25,19:00:00
Sao Paulo,SP,Atletico-MG,MG,0,0,2021,22,2021-09-25,21:00:00
America-MG,MG,Flamengo,RJ,1,1,2021,22,2021-09-26,11:00:00
Juventude,RS,Santos,SP,3,0,2021,22,2021-09-26,16:00:00
Fluminense,RJ,Bragantino,SP,2,1,2021,22,2021-09-26,16:00:00
Internacional,RS,Bahia,BA,2,0,2021,22,2021-09-26,16:00:00
Athletico-PR,PR,Gremio,RS,4,2,2021,22,2021-09-26,18:15:00
Sport,PE,Fortaleza,CE,0,1,2021,22,2021-09-26,18:15:00
Atletico-GO,GO,Cuiaba,MT,0,0,2021,22,2021-09-26,20:30:00
Cuiaba,MT,America-MG,MG,0,2,2021,23,2021-10-02,17:00:00
Fortaleza,CE,Atletico-GO,GO,0,3,2021,23,2021-10-02,17:00:00
Bragantino,SP,Corinthians,SP,2,2,2021,23,2021-10-02,19:00:00
Atletico-MG,MG,Internacional,RS,1,0,2021,23,2021-10-02,21:00:00
Chapecoense,SC,Sao Paulo,SP,1,1,2021,23,2021-10-03,16:00:00
Flamengo,RJ,Athletico-PR,PR,3,0,2021,23,2021-10-03,16:00:00
Palmeiras,SP,Juventude,RS,1,1,2021,23,2021-10-03,18:15:00
Gremio,RS,Sport,PE,1,2,2021,23,2021-10-03,20:30:00
Bahia,BA,Ceara,CE,1,1,2021,23,2021-10-27,19:00:00
Santos,SP,Fluminense,RJ,2,0,2021,23,2021-10-27,19:00:00
Corinthians,SP,Bahia,BA,3,1,2021,24,2021-10-05,21:30:00
Ceara,CE,Internacional,RS,0,0,2021,24,2021-10-06,19:00:00
Sport,PE,Juventude,RS,3,1,2021,24,2021-10-06,19:00:00
Atletico-GO,GO,Athletico-PR,PR,0,2,2021,24,2021-10-06,19:00:00
Chapecoense,SC,Atletico-MG,MG,2,2,2021,24,2021-10-06,19:00:00
Bragantino,SP,Flamengo,RJ,1,1,2021,24,2021-10-06,20:30:00
America-MG,MG,Palmeiras,SP,2,1,2021,24,2021-10-06,21:30:00
Fluminense,RJ,Fortaleza,CE,0,2,2021,24,2021-10-06,21:30:00
Gremio,RS,Cuiaba,MT,2,2,2021,24,2021-10-06,21:30:00
Sao Paulo,SP,Santos,SP,1,1,2021,24,2021-10-07,18:30:00
Fluminense,RJ,Atletico-GO,GO,0,0,2021,25,2021-10-09,16:30:00
Sport,PE,Corinthians,SP,1,0,2021,25,2021-10-09,16:30:00
Atletico-MG,MG,Ceara,CE,3,1,2021,25,2021-10-09,16:30:00
Athletico-PR,PR,Bahia,BA,0,2,2021,25,2021-10-09,19:00:00
Fortaleza,CE,Flamengo,RJ,0,3,2021,25,2021-10-09,19:00:00
Palmeiras,SP,Bragantino,SP,2,4,2021,25,2021-10-09,21:00:00
Juventude,RS,America-MG,MG,1,1,2021,25,2021-10-09,21:00:00
Internacional,RS,Chapecoense,SC,5,2,2021,25,2021-10-10,11:00:00
Santos,SP,Gremio,RS,1,0,2021,25,2021-10-10,16:00:00
Cuiaba,MT,Sao Paulo,SP,0,0,2021,25,2021-10-11,20:00:00
Bragantino,SP,Atletico-GO,GO,1,0,2021,26,2021-10-12,19:00:00
Bahia,BA,Palmeiras,SP,0,0,2021,26,2021-10-12,21:30:00
Chapecoense,SC,Athletico-PR,PR,1,1,2021,26,2021-10-13,19:00:00
Flamengo,RJ,Juventude,RS,3,1,2021,26,2021-10-13,19:00:00
Atletico-MG,MG,Santos,SP,3,1,2021,26,2021-10-13,19:00:00
Fortaleza,CE,Gremio,RS,1,0,2021,26,2021-10-13,20:30:00
Corinthians,SP,Fluminense,RJ,1,0,2021,26,2021-10-13,21:00:00
Internacional,RS,America-MG,MG,3,1,2021,26,2021-10-13,21:30:00
Cuiaba,MT,Sport,PE,1,0,2021,26,2021-10-14,19:00:00
Sao Paulo,SP,Ceara,CE,1,1,2021,26,2021-10-14,19:00:00
Chapecoense,SC,Fortaleza,CE,1,2,2021,27,2021-10-16,19:00:00
America-MG,MG,Bahia,BA,0,0,2021,27,2021-10-16,21:00:00
Palmeiras,SP,Internacional,RS,1,0,2021,27,2021-10-17,16:00:00
Athletico-PR,PR,Fluminense,RJ,0,1,2021,27,2021-10-17,16:00:00
Gremio,RS,Juventude,RS,3,2,2021,27,2021-10-17,18:15:00
Atletico-GO,GO,Atletico-MG,MG,2,1,2021,27,2021-10-17,18:15:00
Ceara,CE,Bragantino,SP,2,2,2021,27,2021-10-17,18:15:00
Sport,PE,Santos,SP,0,0,2021,27,2021-10-17,20:30:00
Flamengo,RJ,Cuiaba,MT,0,0,2021,27,2021-10-17,20:30:00
Sao Paulo,SP,Corinthians,SP,1,0,2021,27,2021-10-18,20:00:00
Santos,SP,America-MG,MG,0,2,2021,28,2021-10-23,17:00:00
Juventude,RS,Ceara,CE,0,0,2021,28,2021-10-23,17:00:00
Fluminense,RJ,Flamengo,RJ,3,1,2021,28,2021-10-23,19:00:00
Fortaleza,CE,Athletico-PR,PR,3,0,2021,28,2021-10-23,19:15:00
Atletico-MG,MG,Cuiaba,MT,2,1,2021,28,2021-10-24,16:00:00
Internacional,RS,Corinthians,SP,2,2,2021,28,2021-10-24,16:00:00
Bragantino,SP,Sao Paulo,SP,1,0,2021,28,2021-10-24,18:15:00
Bahia,BA,Chapecoense,SC,3,0,2021,28,2021-10-24,20:30:00
Atletico-GO,GO,Gremio,RS,2,0,2021,28,2021-10-25,20:00:00
Palmeiras,SP,Sport,PE,2,1,2021,28,2021-10-25,21:30:00
Athletico-PR,PR,Santos,SP,0,1,2021,29,2021-10-30,17:00:00
Flamengo,RJ,Atletico-MG,MG,1,0,2021,29,2021-10-30,19:00:00
Juventude,RS,Bahia,BA,0,0,2021,29,2021-10-30,19:15:00
America-MG,MG,Fortaleza,CE,2,1,2021,29,2021-10-30,21:00:00
Ceara,CE,Fluminense,RJ,1,0,2021,29,2021-10-31,16:00:00
Gremio,RS,Palmeiras,SP,1,3,2021,29,2021-10-31,16:00:00
Sao Paulo,SP,Internacional,RS,1,0,2021,29,2021-10-31,18:15:00
Sport,PE,Atletico-GO,GO,2,0,2021,29,2021-10-31,20:30:00
Cuiaba,MT,Bragantino,SP,1,0,2021,29,2021-11-01,20:00:00
Corinthians,SP,Chapecoense,SC,1,0,2021,29,2021-11-01,21:30:00
Corinthians,SP,Fortaleza,CE,1,0,2021,30,2021-11-06,17:00:00
Internacional,RS,Gremio,RS,1,0,2021,30,2021-11-06,19:00:00
Fluminense,RJ,Sport,PE,1,0,2021,30,2021-11-06,21:00:00
Santos,SP,Palmeiras,SP,0,2,2021,30,2021-11-07,16:00:00
Atletico-MG,MG,America-MG,MG,1,0,2021,30,2021-11-07,16:00:00
Bragantino,SP,Athletico-PR,PR,0,2,2021,30,2021-11-07,16:00:00
Bahia,BA,Sao Paulo,SP,1,0,2021,30,2021-11-07,18:15:00
Ceara,CE,Cuiaba,MT,1,0,2021,30,2021-11-07,20:30:00
Chapecoense,SC,Flamengo,RJ,2,2,2021,30,2021-11-08,20:00:00
Atletico-GO,GO,Juventude,RS,1,1,2021,30,2021-11-23,19:00:00
Cuiaba,MT,Chapecoense,SC,0,0,2021,31,2021-11-04,21:00:00
Gremio,RS,Fluminense,RJ,1,0,2021,31,2021-11-09,21:30:00
Athletico-PR,PR,Ceara,CE,2,1,2021,31,2021-11-10,18:30:00
Santos,SP,Bragantino,SP,2,0,2021,31,2021-11-10,19:00:00
Atletico-MG,MG,Corinthians,SP,3,0,2021,31,2021-11-10,19:00:00
Palmeiras,SP,Atletico-GO,GO,4,0,2021,31,2021-11-10,20:30:00
Fortaleza,CE,Sao Paulo,SP,1,1,2021,31,2021-11-10,21:30:00
Sport,PE,America-MG,MG,2,3,2021,31,2021-11-10,21:30:00
Juventude,RS,Internacional,RS,2,1,2021,31,2021-11-10,21:30:00
Flamengo,RJ,Bahia,BA,3,0,2021,31,2021-11-11,19:00:00
Atletico-GO,GO,Santos,SP,0,0,2021,32,2021-11-13,17:00:00
America-MG,MG,Gremio,RS,3,1,2021,32,2021-11-13,18:30:00
Internacional,RS,Athletico-PR,PR,2,1,2021,32,2021-11-13,19:00:00
Bragantino,SP,Fortaleza,CE,3,0,2021,32,2021-11-13,19:00:00
Corinthians,SP,Cuiaba,MT,3,2,2021,32,2021-11-13,21:00:00
Sao Paulo,SP,Flamengo,RJ,0,4,2021,32,2021-11-14,16:00:00
Fluminense,RJ,Palmeiras,SP,2,1,2021,32,2021-11-14,18:15:00
Ceara,CE,Sport,PE,2,1,2021,32,2021-11-14,19:00:00
Chapecoense,SC,Juventude,RS,0,2,2021,32,2021-11-14,19:00:00
Bahia,BA,Atletico-MG,MG,2,3,2021,32,2021-12-02,18:00:00
Athletico-PR,PR,Atletico-MG,MG,0,1,2021,33,2021-11-16,16:00:00
Gremio,RS,Bragantino,SP,3,0,2021,33,2021-11-16,18:00:00
Cuiaba,MT,Internacional,RS,1,0,2021,33,2021-11-17,19:00:00
Santos,SP,Chapecoense,SC,2,0,2021,33,2021-11-17,19:00:00
America-MG,MG,Atletico-GO,GO,0,0,2021,33,2021-11-17,19:00:00
Fortaleza,CE,Ceara,CE,0,4,2021,33,2021-11-17,20:00:00
Palmeiras,SP,Sao Paulo,SP,0,2,2021,33,2021-11-17,20:30:00
Juventude,RS,Fluminense,RJ,1,0,2021,33,2021-11-17,20:30:00
Flamengo,RJ,Corinthians,SP,1,0,2021,33,2021-11-17,21:30:00
Sport,PE,Bahia,BA,1,0,2021,33,2021-11-18,21:00:00
Bragantino,SP,Sport,PE,3,0,2021,34,2021-10-28,19:00:00
Atletico-MG,MG,Juventude,RS,2,0,2021,34,2021-11-20,19:00:00
Fortaleza,CE,Palmeiras,SP,1,0,2021,34,2021-11-20,19:00:00
Chapecoense,SC,Gremio,RS,1,3,2021,34,2021-11-20,19:00:00
Atletico-GO,GO,Ceara,CE,1,1,2021,34,2021-11-20,21:00:00
Internacional,RS,Flamengo,RJ,1,2,2021,34,2021-11-20,21:30:00
Corinthians,SP,Santos,SP,2,0,2021,34,2021-11-21,16:00:00
Fluminense,RJ,America-MG,MG,2,0,2021,34,2021-11-21,17:00:00
Bahia,BA,Cuiaba,MT,0,0,2021,34,2021-11-21,19:00:00
Sao Paulo,SP,Athletico-PR,PR,0,0,2021,34,2021-11-24,21:30:00
Palmeiras,SP,Atletico-MG,MG,2,2,2021,35,2021-11-23,21:30:00
Fluminense,RJ,Internacional,RS,1,0,2021,35,2021-11-24,21:30:00
Santos,SP,Fortaleza,CE,2,0,2021,35,2021-11-25,19:00:00
Ceara,CE,Corinthians,SP,2,1,2021,35,2021-11-25,20:00:00
Atletico-GO,GO,Bahia,BA,2,1,2021,35,2021-11-29,19:00:00
Juventude,RS,Bragantino,SP,1,0,2021,35,2021-11-30,19:00:00
America-MG,MG,Chapecoense,SC,3,0,2021,35,2021-11-30,21:00:00
Gremio,RS,Sao Paulo,SP,3,0,2021,35,2021-12-02,20:00:00
Athletico-PR,PR,Cuiaba,MT,1,0,2021,35,2021-12-03,19:00:00
Sport,PE,Flamengo,RJ,1,1,2021,35,2021-12-03,20:00:00
Bahia,BA,Gremio,RS,3,1,2021,36,2021-11-26,19:00:00
Bragantino,SP,America-MG,MG,1,1,2021,36,2021-11-27,19:30:00
Sao Paulo,SP,Sport,PE,2,0,2021,36,2021-11-27,21:30:00
Corinthians,SP,Athletico-PR,PR,1,0,2021,36,2021-11-28,16:00:00
Atletico-MG,MG,Fluminense,RJ,2,1,2021,36,2021-11-28,16:00:00
Internacional,RS,Santos,SP,1,1,2021,36,2021-11-28,19:00:00
Flamengo,RJ,Ceara,CE,2,1,2021,36,2021-11-30,20:00:00
Cuiaba,MT,Palmeiras,SP,1,3,2021,36,2021-11-30,22:00:00
Chapecoense,SC,Atletico-GO,GO,0,1,2021,36,2021-12-03,20:00:00
Fortaleza,CE,Juventude,RS,1,0,2021,36,2021-12-03,21:00:00
Corinthians,SP,Gremio,RS,1,1,2021,37,2021-12-05,16:00:00
Atletico-MG,MG,Bragantino,SP,4,3,2021,37,2021-12-05,16:00:00
Bahia,BA,Fluminense,RJ,2,0,2021,37,2021-12-05,16:00:00
Ceara,CE,America-MG,MG,0,0,2021,37,2021-12-05,19:00:00
Athletico-PR,PR,Palmeiras,SP,0,0,2021,37,2021-12-06,19:00:00
Sao Paulo,SP,Juventude,RS,3,1,2021,37,2021-12-06,19:00:00
Cuiaba,MT,Fortaleza,CE,1,0,2021,37,2021-12-06,20:00:00
Flamengo,RJ,Santos,SP,0,1,2021,37,2021-12-06,20:00:00
Internacional,RS,Atletico-GO,GO,1,2,2021,37,2021-12-06,20:00:00
Chapecoense,SC,Sport,PE,0,1,2021,37,2021-12-06,21:00:00
Fluminense,RJ,Chapecoense,SC,3,0,2021,38,2021-12-09,21:30:00
Palmeiras,SP,Ceara,CE,1,0,2021,38,2021-12-09,21:30:00
Santos,SP,Cuiaba,MT,1,1,2021,38,2021-12-09,21:30:00
America-MG,MG,Sao Paulo,SP,2,0,2021,38,2021-12-09,21:30:00
Gremio,RS,Atletico-MG,MG,4,3,2021,38,2021-12-09,21:30:00
Fortaleza,CE,Bahia,BA,2,1,2021,38,2021-12-09,21:30:00
Sport,PE,Athletico-PR,PR,1,1,2021,38,2021-12-09,21:30:00
Bragantino,SP,Internacional,RS,1,0,2021,38,2021-12-09,21:30:00
Juventude,RS,Corinthians,SP,1,0,2021,38,2021-12-09,21:30:00
Atletico-GO,GO,Flamengo,RJ,2,0,2021,38,2021-12-09,21:30:00
Fluminense,RJ,Santos,SP,0,0,2022,1,2022-04-09,16:30:00
Atletico-GO,GO,Flamengo,RJ,1,1,2022,1,2022-04-09,19:00:00
Palmeiras,SP,Ceara,CE,2,3,2022,1,2022-04-09,21:00:00
Coritiba,PR,Goias,GO,3,0,2022,1,2022-04-10,11:00:00
Atletico-MG,MG,Internacional,RS,2,0,2022,1,2022-04-10,16:00:00
Botafogo,RJ,Corinthians,SP,1,3,2022,1,2022-04-10,16:00:00
Fortaleza,CE,Cuiaba,MT,0,1,2022,1,2022-04-10,18:00:00
Avai,SC,America-MG,MG,1,0,2022,1,2022-04-10,19:00:00
Sao Paulo,SP,Athletico-PR,PR,4,0,2022,1,2022-04-10,19:00:00
Juventude,RS,Bragantino,SP,2,2,2022,1,2022-04-11,20:00:00
Goias,GO,Palmeiras,SP,1,1,2022,2,2022-04-16,16:30:00
America-MG,MG,Juventude,RS,4,1,2022,2,2022-04-16,19:00:00
